task_id,task_num,primary_family,confidence,candidate_flags,n_train,n_test,n_arc_gen,n_examples,shape_relation,same_shape_examples,expand_examples,shrink_examples,mixed_examples,input_shape_modes,output_shape_modes,input_colors,output_colors,new_output_colors,input_color_list,output_color_list,new_output_color_list,all_identity,global_mapping_consistent,global_mapping,mapping_conflicts,fixed_geometric_transforms,local_3x3_score,local_3x3_conflicts,local_3x3_samples,input_nonzero_preserved_ratio,added_nonzero_cells,changed_cells,notes
task327,327,expansion_tiling,medium,shape_expands,3,1,261,265,expands,0,265,0,0,3x3:265,6x6:265,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task328,328,pattern_completion,low,mostly_preserves_input_adds_or_changes,4,1,262,267,same_shape_variable_size,267,0,0,0,7x7:27;8x8:27;17x17:25;10x10:22;6x6:22,7x7:27;8x8:27;17x17:25;10x10:22;6x6:22,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",18670,,0.147072,7458,8744,1.0,18670,18670,Output preserves input and adds missing pattern cells.
task329,329,same_shape_local_rule,medium,local_3x3_consistent,3,1,262,266,same_shape_variable_size,266,0,0,0,3x3:80;7x7:74;5x5:59;9x9:53,3x3:80;7x7:74;5x5:59;9x9:53,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":0,""2"":0,""3"":3,""4"":4,""5"":5,""6"":0,""7"":0,""8"":0,""9"":0}",1877,,0.997856,5,2332,0.155736,0,4261,Same shape; output appears explainable by local neighborhoods.
task330,330,mask_object_selection,low,same_shape_nonlocal_changes|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,10x10:266,10x10:266,05,012,12,"[0,5]","[0,1,2]","[1,2]",False,False,"{""0"":0,""5"":2}",3734,,0.8695,783,6000,0.0,0,6998,"Same shape; cells/objects are kept, removed, or highlighted."
task331,331,fill_enclosed_regions,medium,adds_new_color_preserves_input|local_3x3_consistent|new_output_colors,2,1,262,265,same_shape_variable_size,265,0,0,0,10x10:265,10x10:265,01,012678,2678,"[0,1]","[0,1,2,6,7,8]","[2,6,7,8]",False,False,"{""0"":0,""1"":1}",4958,,1.0,0,6000,1.0,4958,4958,Same shape; input is mostly preserved while new fill or marking cells are added.
task332,332,mask_object_selection,low,same_shape_nonlocal_changes|new_output_colors,4,1,262,267,same_shape_variable_size,267,0,0,0,3x11:31;3x12:30;3x10:29;3x14:29;3x18:24,3x11:31;3x12:30;3x10:29;3x14:29;3x18:24,05,035,3,"[0,5]","[0,3,5]",[3],False,False,"{""0"":0,""5"":5}",2013,,0.818045,482,2649,0.485955,0,2013,"Same shape; cells/objects are kept, removed, or highlighted."
task333,333,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,261,265,same_shape_variable_size,265,0,0,0,10x10:265,10x10:265,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",1048,,0.945167,329,6000,1.0,1048,1048,Output preserves input and adds missing pattern cells.
task334,334,cropping_extraction,medium,shape_shrinks|new_output_colors,7,2,262,271,shrinks,0,0,271,0,5x5:271,3x3:271,0123,05,5,"[0,1,2,3]","[0,5]",[5],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task335,335,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,10x12:7;18x14:7;11x10:7;18x16:6;18x12:6,10x12:7;18x14:7;11x10:7;18x16:6;18x12:6,028,0248,4,"[0,2,8]","[0,2,4,8]",[4],False,False,"{""0"":0,""2"":2,""8"":8}",2095,,0.962924,490,13216,1.0,2095,2095,Same shape; input is mostly preserved while new fill or marking cells are added.
task336,336,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,2,1,28,31,same_shape_variable_size,31,0,0,0,10x10:31,10x10:31,05,058,8,"[0,5]","[0,5,8]",[8],False,False,"{""0"":0,""5"":5}",557,,0.876774,382,3100,1.0,557,557,Same shape; input is mostly preserved while new fill or marking cells are added.
task337,337,global_color_remap,high,global_color_remap|mapping_consistent|local_3x3_consistent,3,1,262,266,same_shape_variable_size,266,0,0,0,3x3:96;5x5:88;4x4:82,3x3:96;5x5:88;4x4:82,123456789,123456789,,"[1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,True,"{""1"":1,""2"":2,""3"":3,""4"":4,""5"":8,""6"":6,""7"":7,""8"":5,""9"":9}",0,,1.0,0,977,0.397623,0,2636,Same shape; output color is a consistent function of input color.
task338,338,mask_object_selection,low,same_shape_nonlocal_changes|new_output_colors,3,2,262,267,same_shape_variable_size,267,0,0,0,10x10:83;20x20:73;15x15:57;25x25:54,10x10:83;20x20:73;15x15:57;25x25:54,02,03,3,"[0,2]","[0,3]",[3],False,False,"{""0"":0,""2"":0}",5897,,0.960514,768,19450,0.0,5897,17757,"Same shape; cells/objects are kept, removed, or highlighted."
task339,339,composite_or_unknown,low,mixed_shape_relation,4,1,261,266,mixed_shape_change,0,0,105,161,3x3:266,1x5:48;1x2:38;1x3:37;1x1:30;1x6:30,0123456789,123456789,,"[0,1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,No simple family detected or multiple families likely apply.
task340,340,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,18x14:7;11x10:7;18x16:6;10x12:6;18x12:6,18x14:7;11x10:7;18x16:6;10x12:6;18x12:6,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":0,""6"":6,""7"":0,""8"":0,""9"":9}",8310,,0.95047,664,13406,0.842299,2013,4578,Output preserves input and adds missing pattern cells.
task341,341,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,10x10:266,10x10:266,012345679,0123456789,8,"[0,1,2,3,4,5,6,7,9]","[0,1,2,3,4,5,6,7,8,9]",[8],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""9"":9}",2679,,0.889833,661,6000,1.0,2679,2679,Same shape; input is mostly preserved while new fill or marking cells are added.
task342,342,mask_object_selection,low,same_shape_nonlocal_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,10x10:266,10x10:266,0123456789,012345679,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,9]",[],False,False,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":6,""9"":0}",915,,0.968167,191,6000,0.0,0,2128,"Same shape; cells/objects are kept, removed, or highlighted."
task343,343,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,5x15:266,5x15:266,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",2865,,0.874667,564,4500,1.0,2865,2865,Output preserves input and adds missing pattern cells.
task344,344,same_shape_local_rule,medium,local_3x3_consistent|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,9x7:11;6x10:11;8x9:10;10x10:9;8x7:9,9x7:11;6x10:11;8x9:10;10x10:9;8x7:9,0235,02358,8,"[0,2,3,5]","[0,2,3,5,8]",[8],False,False,"{""0"":0,""2"":0,""3"":8,""5"":5}",330,,1.0,0,2900,0.421081,0,1060,Same shape; output appears explainable by local neighborhoods.
task345,345,pattern_completion,low,mostly_preserves_input_adds_or_changes,2,1,261,264,same_shape_variable_size,264,0,0,0,10x10:264,10x10:264,025,025,,"[0,2,5]","[0,2,5]",[],False,False,"{""0"":0,""2"":2,""5"":5}",7422,,0.802833,1183,6000,1.0,7422,7422,Output preserves input and adds missing pattern cells.
task346,346,cropping_extraction,medium,shape_shrinks,4,1,262,267,shrinks,0,0,267,0,10x6:9;11x9:8;12x6:8;6x9:8;5x7:8,1x1:267,0123456789,123456789,,"[0,1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task347,347,cropping_extraction,medium,shape_shrinks|new_output_colors,5,2,262,269,shrinks,0,0,269,0,3x6:269,3x3:269,034,06,6,"[0,3,4]","[0,6]",[6],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task348,348,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,2,1,262,265,same_shape_variable_size,265,0,0,0,10x10:13;9x8:13;9x7:12;10x7:12;9x10:12,10x10:13;9x8:13;9x7:12;10x7:12;9x10:12,07,078,8,"[0,7]","[0,7,8]",[8],False,False,"{""0"":8,""7"":7}",12127,,0.363717,2150,3379,1.0,4663,4663,Same shape; input is mostly preserved while new fill or marking cells are added.
task349,349,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,4,1,262,267,same_shape_variable_size,267,0,0,0,10x10:60;20x20:59;30x30:55;15x15:51;25x25:42,10x10:60;20x20:59;30x30:55;15x15:51;25x25:42,09,0139,13,"[0,9]","[0,1,3,9]","[1,3]",False,False,"{""0"":0,""9"":9}",39211,,0.746464,6256,24675,1.0,39211,39211,Same shape; input is mostly preserved while new fill or marking cells are added.
task350,350,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,4,1,262,267,same_shape_variable_size,267,0,0,0,13x13:9;11x10:7;11x11:7;18x17:7;10x9:6,13x13:9;11x10:7;11x11:7;18x17:7;10x9:6,01,018,8,"[0,1]","[0,1,8]",[8],False,False,"{""0"":0,""1"":1}",25568,,0.685461,4965,15785,1.0,25568,25568,Same shape; input is mostly preserved while new fill or marking cells are added.
task351,351,cropping_extraction,medium,shape_shrinks,3,1,261,265,shrinks,0,0,265,0,16x16:265,5x5:265,123456789,12456789,,"[1,2,3,4,5,6,7,8,9]","[1,2,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task352,352,fill_enclosed_regions,medium,adds_new_color_preserves_input|local_3x3_consistent|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,8x9:32;10x10:30;8x8:24;7x7:24;5x6:24,8x9:32;10x10:30;8x8:24;7x7:24;5x6:24,023456789,0123456789,1,"[0,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[1],False,False,"{""0"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",11414,,1.0,0,3453,1.0,3167,3167,Same shape; input is mostly preserved while new fill or marking cells are added.
task353,353,mask_object_selection,low,same_shape_nonlocal_changes,7,2,262,271,same_shape_variable_size,271,0,0,0,9x7:17;11x11:14;5x4:13;6x5:13;10x8:13,9x7:17;11x11:14;5x4:13;6x5:13;10x8:13,034,034,,"[0,3,4]","[0,3,4]",[],False,False,"{""0"":0,""3"":0,""4"":4}",271,,0.990033,39,3913,0.5,271,542,"Same shape; cells/objects are kept, removed, or highlighted."
task354,354,mask_object_selection,low,same_shape_nonlocal_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,10x10:266,10x10:266,0123456789,012346789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":6,""6"":6,""7"":7,""8"":8,""9"":9}",6940,,0.751833,1489,6000,0.091106,0,7961,"Same shape; cells/objects are kept, removed, or highlighted."
task355,355,cropping_extraction,medium,shape_shrinks,4,1,262,267,shrinks,0,0,267,0,16x17:10;16x14:10;16x15:9;14x16:8;15x16:8,1x1:267,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task356,356,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,10x10:266,10x10:266,08,08,,"[0,8]","[0,8]",[],False,False,"{""0"":0,""8"":8}",1722,,0.912,528,6000,1.0,1722,1722,Output preserves input and adds missing pattern cells.
task357,357,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,3,1,9,13,same_shape_variable_size,13,0,0,0,10x2:2;10x3:2;10x4:2;10x5:2;10x10:1,10x2:2;10x3:2;10x4:2;10x5:2;10x10:1,01,18,8,"[0,1]","[1,8]",[8],False,False,"{""0"":8,""1"":1}",117,,0.847059,104,680,1.0,667,667,Same shape; input is mostly preserved while new fill or marking cells are added.
task358,358,pattern_completion,low,mostly_preserves_input_adds_or_changes,2,1,262,265,same_shape_variable_size,265,0,0,0,12x11:22;15x14:17;13x12:16;20x19:16;10x10:16,12x11:22;15x14:17;13x12:16;20x19:16;10x10:16,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",6070,,0.909396,1298,14326,1.0,6070,6070,Output preserves input and adds missing pattern cells.
task359,359,same_shape_local_rule,medium,local_3x3_consistent,3,1,262,266,same_shape_variable_size,266,0,0,0,15x13:9;15x15:8;16x15:8;13x15:8;13x14:7,15x13:9;15x15:8;16x15:8;13x15:8;13x14:7,123456789,123456789,,"[1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,"{""1"":1,""2"":2,""3"":3,""4"":1,""5"":1,""6"":2,""7"":2,""8"":8,""9"":1}",35280,,0.999854,2,13726,0.908997,0,5540,Same shape; output appears explainable by local neighborhoods.
task360,360,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,10x9:266,10x4:266,0123456789,012346789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task361,361,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,10x10:266,10x10:266,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",1980,,0.943,342,6000,1.0,1980,1980,Output preserves input and adds missing pattern cells.
task362,362,mask_object_selection,low,same_shape_nonlocal_changes,4,1,262,267,same_shape_variable_size,267,0,0,0,10x10:267,10x10:267,0123456789,012346789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,6,7,8,9]",[],False,False,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":0}",5073,,0.788667,1268,6000,0.09702,4539,9509,"Same shape; cells/objects are kept, removed, or highlighted."
task363,363,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,261,265,same_shape_variable_size,265,0,0,0,10x10:265,10x10:265,025,025,,"[0,2,5]","[0,2,5]",[],False,False,"{""0"":0,""2"":2,""5"":5}",1948,,0.924333,454,6000,1.0,1948,1948,Output preserves input and adds missing pattern cells.
task364,364,mask_object_selection,low,same_shape_nonlocal_changes|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,14x16:10;11x11:9;12x12:9;10x8:9;18x16:8,14x16:10;11x11:9;12x12:9;10x8:9;18x16:8,03,0126,126,"[0,3]","[0,1,2,6]","[1,2,6]",False,False,"{""0"":0,""3"":1}",8633,,0.897754,1425,13937,0.0,0,11815,"Same shape; cells/objects are kept, removed, or highlighted."
task365,365,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,10x10:266,3x3:47;4x3:34;3x4:27;5x3:25;4x4:21,0128,128,,"[0,1,2,8]","[1,2,8]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task366,366,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,22x13:10;30x17:9;12x28:9;24x14:8;22x11:8,12x14:17;11x13:15;15x17:12;11x11:12;10x10:11,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task367,367,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,18x14:7;11x10:7;18x16:6;10x12:6;18x12:6,18x14:7;11x10:7;18x16:6;10x12:6;18x12:6,05,045,4,"[0,5]","[0,4,5]",[4],False,False,"{""0"":0,""5"":5}",5319,,0.876633,1690,13699,1.0,5319,5319,Same shape; input is mostly preserved while new fill or marking cells are added.
task368,368,mask_object_selection,low,same_shape_nonlocal_changes,2,1,262,265,same_shape_variable_size,265,0,0,0,10x10:265,10x10:265,0123456789,012346789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":2,""6"":6,""7"":7,""8"":8,""9"":9}",6429,,0.763667,1418,6000,0.284251,0,7335,"Same shape; cells/objects are kept, removed, or highlighted."
task369,369,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,3,1,261,265,same_shape_variable_size,265,0,0,0,10x10:265,10x10:265,05,1235,123,"[0,5]","[1,2,3,5]","[1,2,3]",False,False,"{""0"":3,""5"":5}",5785,,0.9445,333,6000,1.0,7121,7121,Same shape; input is mostly preserved while new fill or marking cells are added.
task370,370,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,12x18:7;11x18:6;14x20:6;11x15:5;12x15:5,12x18:7;11x18:6;14x20:6;11x15:5;12x15:5,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",3213,,0.936076,867,13563,0.942586,0,3213,Output preserves input and adds missing pattern cells.
task371,371,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,2,2,262,266,same_shape_variable_size,266,0,0,0,10x14:25;10x10:24;12x14:23;14x12:22;14x10:20,10x14:25;10x10:24;12x14:23;14x12:22;14x10:20,01,013,3,"[0,1]","[0,1,3]",[3],False,False,"{""0"":0,""1"":1}",1330,,0.959957,300,7492,1.0,1330,1330,Same shape; input is mostly preserved while new fill or marking cells are added.
task372,372,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,11x11:266,5x11:266,0123456789,012346789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task373,373,mask_object_selection,low,same_shape_nonlocal_changes,2,1,72,75,same_shape_variable_size,75,0,0,0,2x6:75,2x6:75,123456789,123456789,,"[1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,"{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",450,,0.666667,240,720,0.5,0,450,"Same shape; cells/objects are kept, removed, or highlighted."
task374,374,mask_object_selection,low,same_shape_nonlocal_changes|new_output_colors,4,1,262,267,same_shape_variable_size,267,0,0,0,10x10:267,10x10:267,05,0124,124,"[0,5]","[0,1,2,4]","[1,2,4]",False,False,"{""0"":0,""5"":1}",2316,,0.913833,517,6000,0.0,0,4379,"Same shape; cells/objects are kept, removed, or highlighted."
task375,375,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,54,58,same_shape_variable_size,58,0,0,0,5x5:10;7x7:10;11x11:10;13x13:9;9x9:9,5x5:10;7x7:10;11x11:10;13x13:9;9x9:9,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":0}",5160,,0.497594,3132,6234,0.835492,0,1016,Output preserves input and adds missing pattern cells.
task376,376,expansion_tiling,medium,shape_expands,2,1,36,39,expands,0,39,0,0,3x17:10;4x17:10;5x17:10;6x17:9,9x17:10;13x17:10;17x17:10;21x17:9,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task377,377,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,28x24:7;21x20:7;28x26:6;20x22:6;28x22:6,3x3:122;5x5:107;7x7:28;9x9:9,123456789,123456789,,"[1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task378,378,pattern_completion,low,mostly_preserves_input_adds_or_changes,4,1,262,267,same_shape_variable_size,267,0,0,0,10x10:49;11x11:45;9x9:41;12x12:35;7x7:35,10x10:49;11x11:45;9x9:41;12x12:35;7x7:35,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",796,,0.974276,135,5248,1.0,796,796,Output preserves input and adds missing pattern cells.
task379,379,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,13x12:8;13x20:7;20x16:7;15x19:7;12x14:7,13x12:8;13x20:7;20x16:7;15x19:7;12x14:7,028,028,,"[0,2,8]","[0,2,8]",[],False,False,"{""0"":0,""2"":2,""8"":8}",6159,,0.87129,2025,15733,0.903207,5483,6159,Output preserves input and adds missing pattern cells.
task380,380,geometric_transform,high,fixed_geometric_rot270,4,1,262,267,same_shape_variable_size,267,0,0,0,3x3:267,3x3:267,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":9,""1"":0,""2"":2,""3"":0,""4"":4,""5"":0,""6"":6,""7"":7,""8"":0,""9"":0}",1687,rot270,0.866667,72,540,0.614665,494,988,Output matches a fixed rotate/flip/transpose/shift transform.
task381,381,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,3,1,261,265,same_shape_variable_size,265,0,0,0,10x10:265,10x10:265,02,029,9,"[0,2]","[0,2,9]",[9],False,False,"{""0"":0,""2"":2}",2457,,0.882333,706,6000,1.0,2457,2457,Same shape; input is mostly preserved while new fill or marking cells are added.
task382,382,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,12x18:7;18x11:5;12x14:5;18x14:5;15x19:5,12x18:7;18x11:5;12x14:5;18x14:5;15x19:5,028,028,,"[0,2,8]","[0,2,8]",[],False,False,"{""0"":0,""2"":2,""8"":8}",16076,,0.724426,3696,13412,1.0,16076,16076,Output preserves input and adds missing pattern cells.
task383,383,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,20x20:7;21x19:7;19x15:7;16x18:6;19x16:6,20x20:7;21x19:7;19x15:7;16x18:6;19x16:6,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":8,""3"":2,""4"":1,""5"":5,""6"":6,""7"":2,""8"":8,""9"":9}",23640,,0.865869,2644,19712,0.858116,3783,9178,Output preserves input and adds missing pattern cells.
task384,384,composite_or_unknown,low,mixed_shape_relation,3,1,262,266,mixed_shape_change,0,0,209,57,9x9:266,6x6:50;6x8:38;8x6:33;8x10:32;8x8:32,04,04,,"[0,4]","[0,4]",[],False,False,,1,,0.0,0,0,0.0,0,0,No simple family detected or multiple families likely apply.
task385,385,pattern_completion,low,mostly_preserves_input_adds_or_changes,2,1,262,265,same_shape_variable_size,265,0,0,0,10x4:265,10x4:265,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":2,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",7051,,0.5325,1122,2400,1.0,3151,3151,Output preserves input and adds missing pattern cells.
task386,386,cropping_extraction,medium,shape_shrinks|new_output_colors,5,1,262,268,shrinks,0,0,268,0,4x7:268,4x3:268,0157,03,3,"[0,1,5,7]","[0,3]",[3],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task387,387,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,4,1,261,266,same_shape_variable_size,266,0,0,0,18x16:18;16x14:16;14x14:15;18x15:15;17x14:14,18x16:18;16x14:16;14x14:15;18x15:15;17x14:14,012346789,0123456789,5,"[0,1,2,3,4,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[5],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""6"":6,""7"":7,""8"":8,""9"":9}",11688,,0.853659,2274,15539,1.0,11688,11688,Same shape; input is mostly preserved while new fill or marking cells are added.
task388,388,expansion_tiling,medium,shape_expands|new_output_colors,3,1,262,266,expands,0,266,0,0,4x4:61;6x6:58;3x3:54;2x2:47;5x5:46,8x8:61;12x12:58;6x6:54;4x4:47;10x10:46,012345679,0123456789,8,"[0,1,2,3,4,5,6,7,9]","[0,1,2,3,4,5,6,7,8,9]",[8],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task389,389,same_shape_local_rule,medium,local_3x3_consistent|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,5x5:94;3x3:91;4x4:81,5x5:94;3x3:91;4x4:81,123456789,012346789,0,"[1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,6,7,8,9]",[0],False,False,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":4,""6"":0,""7"":0,""8"":0,""9"":0}",1511,,0.997006,3,1002,0.0,0,4465,Same shape; output appears explainable by local neighborhoods.
task390,390,mask_object_selection,low,same_shape_nonlocal_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,15x15:266,15x15:266,025,025,,"[0,2,5]","[0,2,5]",[],False,False,"{""0"":0,""2"":2,""5"":0}",3442,,0.943778,759,13500,0.552871,3442,6884,"Same shape; cells/objects are kept, removed, or highlighted."
